,listing_id,museum_rating
12231,8211632,2.55
12232,8212051,3.0
12233,8212272,2.65
12234,8212714,3.05
12235,8213015,3.25
12236,8213114,2.55
12237,8213204,2.45
12238,8213227,2.7
12239,8213444,1.8
12240,8213488,2.7
12241,8217454,2.65
12242,8219648,3.3
12243,8220472,2.05
12244,8222742,3.0
12245,8222831,3.2
12246,8222951,3.1
12247,8223230,2.65
12248,8223447,2.35
12249,8224368,2.05
12250,8225035,3.05
12251,8225997,2.3
12252,8226137,2.55
12253,8226346,1.8
12254,8228217,3.25
12255,8233117,3.3
12256,8234295,1.95
12257,8234510,2.1
12258,8234740,2.3
12259,8235096,3.0
12260,8235198,2.6
12261,8235820,2.15
12262,8236539,2.85
12263,8236660,1.9
12264,8237244,2.2
12265,8238028,2.75
12266,8238926,2.6
12267,8238934,3.25
12268,8239111,3.05
12269,8239352,2.5
12270,8239650,2.7
12271,8240016,1.85
12272,8241378,2.2
12273,8241545,2.3
12274,8241894,2.45
12275,8241975,2.45
12276,8247721,2.85
12277,8249156,2.7
12278,8250457,2.85
12279,8250925,2.35
12280,8251228,2.7
12281,8252369,2.3
12282,8253376,3.5
12283,8254405,3.05
12284,8254640,2.6
12285,8254674,2.35
12286,8255329,2.05
12287,8255464,2.95
12288,8255964,2.85
12289,8256749,2.0
12290,8256930,2.65
12291,8257211,3.5
12292,8257567,3.05
12293,8257585,2.5
12294,8257903,2.55
12295,8257999,2.55
12296,8265482,3.35
12297,8266287,2.4
12298,8266641,2.6
12299,8266871,2.65
12300,8266933,2.5
12301,8266969,1.8
12302,8267425,2.05
12303,8268465,2.85
12304,8268716,2.65
12305,8268849,2.35
12306,8269241,2.7
12307,8269318,2.7
12308,8269681,3.35
12309,8270710,2.7
12310,8272122,2.25
12311,8272327,2.85
12312,8272818,2.3
12313,8274113,1.9
12314,8274440,2.45
12315,8274516,3.15
12316,8274605,2.0
12317,8274711,2.9
12318,8275069,2.5
12319,8275455,2.4
12320,8275676,3.3
12321,8276819,3.05
12322,8276961,2.45
12323,8281340,2.35
12324,8281889,2.45
12325,8281967,2.2
12326,8283627,2.55
12327,8283646,2.55
12328,8285992,2.0
12329,8286139,2.05
12330,8286476,2.45
12331,8286494,2.8
12332,8286580,3.0
12333,8287001,3.2
12334,8290210,2.95
12335,8290724,2.0
12336,8291646,2.2
12337,8291897,2.25
12338,8292864,2.65
12339,8293281,2.85
12340,8293802,2.3
12341,8294259,2.85
12342,8294525,2.7
12343,8299030,2.95
12344,8301131,2.8
12345,8301159,2.65
12346,8301850,2.2
12347,8302680,2.6
12348,8302890,2.9
12349,8303074,3.45
12350,8304576,2.65
12351,8304809,2.8
12352,8305649,3.05
12353,8306427,2.9
12354,8307479,1.95
12355,8307946,2.2
12356,8308683,1.9
12357,8308797,2.45
12358,8309474,2.95
12359,8309731,2.6
12360,8311468,2.8
12361,8311762,2.25
12362,8312148,3.55
12363,8313370,2.75
12364,8313551,2.65
12365,8316959,1.8
12366,8319488,2.4
12367,8319784,2.1
12368,8320129,2.6
12369,8320702,2.25
12370,8321236,2.75
12371,8321495,2.9
12372,8322478,2.3
12373,8323765,2.3
12374,8323944,3.25
12375,8324473,3.25
12376,8324941,2.65
12377,8324985,2.65
12378,8325667,3.0
12379,8326389,2.95
12380,8326753,2.3
12381,8327302,3.25
12382,8327773,2.3
12383,8328900,2.8
12384,8330254,3.05
12385,8334574,2.3
12386,8335539,1.85
12387,8335547,2.05
12388,8337340,3.15
12389,8337597,2.2
12390,8338312,2.85
12391,8338786,2.65
12392,8339036,2.5
12393,8339286,2.35
12394,8340381,3.3
12395,8340665,2.05
12396,8341556,2.9
12397,8342009,2.25
12398,8342200,2.35
12399,8342917,2.9
12400,8343222,3.5
12401,8347980,2.2
12402,8348832,1.8
12403,8352032,2.55
12404,8353055,2.7
12405,8354105,2.6
12406,8354383,2.55
12407,8354416,2.45
12408,8355713,3.45
12409,8355794,3.05
12410,8356955,3.05
12411,8358047,2.9
12412,8361443,2.75
12413,8362098,2.9
12414,8364733,3.35
12415,8364979,2.3
12416,8365172,1.55
12417,8365647,2.6
12418,8367125,2.75
12419,8367271,2.6
12420,8368708,2.0
12421,8368794,1.65
12422,8368928,2.25
12423,8368973,3.45
12424,8369401,2.65
12425,8369701,3.05
12426,8369857,3.25
12427,8369895,2.1
12428,8370236,3.3
12429,8371626,1.95
12430,8372650,2.15
12431,8372912,2.05
12432,8373265,2.8
12433,8381173,2.7
12434,8381381,2.65
12435,8381953,3.05
12436,8382660,3.1
12437,8383187,2.9
12438,8383833,2.3
12439,8385108,2.8
12440,8385284,1.8
12441,8386889,2.55
12442,8387244,2.0
12443,8387338,3.5
12444,8388278,2.6
12445,8388776,2.5
12446,8388864,2.55
12447,8389259,2.55
12448,8389603,3.1
12449,8390210,2.2
12450,8390906,2.2
12451,8391035,3.15
12452,8398120,2.65
12453,8398566,2.45
12454,8398955,2.35
12455,8400115,3.0
12456,8401484,2.95
12457,8401620,2.55
12458,8402207,3.15
12459,8402732,3.1
12460,8402882,2.35
12461,8402908,2.0
12462,8403327,2.75
12463,8404181,2.6
12464,8404499,2.5
12465,8405555,2.4285714285714284
12466,8406402,2.8
12467,8407092,2.3
12468,8407577,2.35
12469,8407963,2.35
12470,8408085,2.55
12471,8408534,3.15
12472,8408695,2.75
12473,8408768,1.9
12474,8408853,3.0
12475,8409178,2.1
12476,8409246,2.2
12477,8409459,3.0
12478,8409542,3.05
12479,8410450,2.5
12480,8410796,1.95
12481,8411164,2.45
12482,8411226,2.9
12483,8411390,2.8
12484,8412352,3.25
12485,8416015,2.35
12486,8416681,2.0
12487,8419475,1.8
12488,8420572,2.05
12489,8420870,2.35
12490,8421771,2.95
12491,8422085,2.3
12492,8423636,3.1
12493,8423666,2.2777777777777777
12494,8425148,2.0
12495,8425657,2.1
12496,8425665,3.55
12497,8426309,3.05
12498,8426584,3.55
12499,8426874,2.1
12500,8427638,3.0
12501,8427707,2.5
12502,8427772,3.2
12503,8427940,2.15
12504,8431626,1.95
12505,8431906,1.95
12506,8431998,1.8
12507,8435067,1.9
12508,8435582,2.6
12509,8438775,2.35
12510,8439030,2.25
12511,8439191,2.6
12512,8439595,2.35
12513,8439758,2.45
12514,8440352,2.15
12515,8440866,2.5
12516,8441969,1.8
12517,8442243,1.7
12518,8442642,1.75
12519,8442997,3.05
12520,8443516,1.8
12521,8444013,3.3
12522,8444115,2.2
12523,8444227,2.8
12524,8444619,2.2
12525,8444730,2.75
12526,8445883,1.85
12527,8446914,3.0
12528,8450523,3.05
12529,8454886,3.45
12530,8455561,3.0
12531,8456825,2.05
12532,8456857,2.4
12533,8458505,3.3
12534,8458863,2.9
12535,8458966,2.5
12536,8459183,2.7
12537,8459687,2.85
12538,8459744,2.75
12539,8460304,2.35
12540,8467159,2.85
12541,8467862,3.15
12542,8467950,3.0
12543,8468180,2.15
12544,8468662,2.95
12545,8468835,2.3
12546,8469166,3.2
12547,8470281,3.15
12548,8470974,2.4
12549,8471063,2.4
12550,8472045,2.3
12551,8472069,2.3
12552,8472812,3.15
12553,8473327,3.15
12554,8473374,2.25
12555,8473484,2.35
12556,8473532,3.1
12557,8473571,2.7
12558,8473623,2.7
12559,8473811,2.3
12560,8474260,2.6
12561,8474806,3.1
12562,8474859,3.1
12563,8475392,2.5
12564,8481074,1.8
12565,8482952,2.2
12566,8483688,1.9
12567,8484152,2.25
12568,8484417,3.2
12569,8485057,2.85
12570,8485529,2.75
12571,8485571,2.05
12572,8485671,2.55
12573,8486828,2.25
12574,8486894,2.65
12575,8486946,1.8
12576,8487757,1.55
12577,8488615,2.15
12578,8496270,2.7
12579,8496622,1.55
12580,8497307,2.65
12581,8498323,2.0
12582,8498885,2.1
12583,8498999,2.6
12584,8499619,2.7
12585,8499719,1.8
12586,8501038,2.55
12587,8501574,2.6
12588,8501589,2.05
12589,8501697,2.6
12590,8501823,2.05
12591,8502567,2.4
12592,8502814,2.7
12593,8503064,1.85
12594,8503280,2.25
12595,8503433,2.65
12596,8504231,3.0
12597,8504263,2.3
12598,8504666,2.3
12599,8505035,3.45
12600,8505781,2.1
12601,8505892,2.0
12602,8506013,2.9
12603,8506167,2.7
12604,8506745,2.25
12605,8506757,2.5
12606,8506867,2.8
12607,8507219,2.0
12608,8507643,1.8
12609,8511404,1.9
12610,8512976,2.45
12611,8513839,2.4
12612,8514448,2.35
12613,8515213,2.05
12614,8516438,2.9
12615,8517554,2.65
12616,8518051,2.6
12617,8518280,2.65
12618,8518878,2.05
12619,8519400,2.45
12620,8520094,2.45
12621,8520228,2.25
12622,8520667,2.35
12623,8520693,2.45
12624,8520836,2.45
12625,8521188,2.15
12626,8521692,2.9
12627,8522395,1.95
12628,8522756,2.3
12629,8522933,3.0
12630,8523066,2.65
12631,8523688,2.3
12632,8523742,3.1
12633,8523877,2.3
12634,8523910,2.2
12635,8525172,3.1
12636,8525292,2.8
12637,8531441,2.25
12638,8532128,2.95
12639,8532358,3.0
12640,8532763,2.5
12641,8533225,2.15
12642,8533457,1.7333333333333334
12643,8534267,3.2
12644,8534697,2.4
12645,8534893,2.0
12646,8535125,2.0
12647,8535332,2.4
12648,8535434,3.2
12649,8536270,2.25
12650,8536679,2.6
12651,8537400,2.85
12652,8538077,2.35
12653,8538668,2.6
12654,8539830,3.05
12655,8540941,2.25
12656,8541991,2.3
12657,8547335,2.3
12658,8547630,2.6
12659,8547691,2.7
12660,8548971,2.0
12661,8549106,2.65
12662,8549355,2.05
12663,8549372,2.85
12664,8549632,2.7
12665,8550041,3.05
12666,8550443,2.4
12667,8550749,2.3
12668,8551446,1.85
12669,8551866,2.1
12670,8552070,2.75
12671,8553197,3.45
12672,8553287,2.4
12673,8554425,2.55
12674,8554567,2.6
12675,8555036,2.45
12676,8555250,2.85
12677,8555411,2.55
12678,8555721,2.8
12679,8555872,2.75
12680,8558627,2.1
12681,8563025,2.9
12682,8563124,2.0
12683,8564804,3.25
12684,8566656,2.65
12685,8567307,2.85
12686,8568094,3.1
12687,8568363,2.3
12688,8568841,1.75
12689,8569534,2.55
12690,8569922,2.65
12691,8569951,2.55
12692,8570705,2.45
12693,8571594,2.3
12694,8574989,2.9
12695,8575163,2.9
12696,8576371,2.4285714285714284
12697,8576773,2.6
12698,8577949,3.3
12699,8579865,2.45
12700,8581716,2.8
12701,8582696,2.75
12702,8582762,2.7
12703,8588016,3.3
12704,8588357,2.75
12705,8588390,2.6
12706,8588621,3.0
12707,8589299,2.75
12708,8589444,2.55
12709,8589668,1.8
12710,8589729,3.2
12711,8590198,3.45
12712,8590777,2.1
12713,8592525,1.8
12714,8592757,2.2
12715,8593545,1.95
12716,8593656,3.0
12717,8593798,2.8
12718,8594833,3.35
12719,8595036,1.75
12720,8595149,2.3
12721,8595191,2.95
12722,8595349,2.05
12723,8595394,2.6
12724,8597265,2.65
12725,8598599,3.0
12726,8603083,2.85
12727,8603250,2.05
12728,8605739,1.8
12729,8608243,2.3
12730,8608793,3.1
12731,8608841,2.3
12732,8609130,2.15
12733,8609779,2.8
12734,8610093,2.7
12735,8611817,3.1
12736,8612715,2.0
12737,8613285,2.2
12738,8614125,2.35
12739,8614204,3.5
12740,8614388,2.65
12741,8614751,3.0
12742,8614790,2.85
12743,8614862,3.1
12744,8615012,2.35
12745,8615062,2.35
12746,8615333,2.3
12747,8615681,2.8
12748,8615758,3.05
12749,8616102,1.9
12750,8616888,3.45
12751,8620134,1.9
12752,8621113,1.9
12753,8621133,2.4
12754,8622301,1.75
12755,8622803,2.55
12756,8622987,3.15
12757,8623370,2.35
12758,8623922,3.1
12759,8624104,3.25
12760,8626843,2.9
12761,8627561,3.1
12762,8627731,2.75
12763,8628425,2.8
12764,8628430,3.3
12765,8628860,2.5
12766,8628970,2.1
12767,8629187,2.55
12768,8629731,3.35
12769,8630001,2.8
12770,8630185,2.65
12771,8630560,2.15
12772,8630599,2.85
12773,8630662,1.95
12774,8630853,2.9
12775,8631355,3.0
12776,8632393,2.65
12777,8634024,2.4
12778,8634515,2.85
12779,8635363,1.95
12780,8635762,2.35
12781,8635964,2.65
12782,8636811,3.1
12783,8642428,2.0
12784,8642982,2.3
12785,8643360,3.1
12786,8643939,2.9
12787,8646618,2.25
12788,8647773,2.6
12789,8648134,2.85
12790,8648668,2.0
12791,8648818,2.25
12792,8649144,2.4
12793,8649999,2.7
12794,8650119,3.1
12795,8650318,1.9
12796,8650854,2.85
12797,8651887,3.35
12798,8652556,2.75
12799,8652647,2.35
12800,8652653,2.85
12801,8652729,3.1
12802,8652866,2.75
12803,8653449,2.5
12804,8653471,2.55
12805,8653999,2.15
12806,8654929,2.15
12807,8662518,3.35
12808,8662610,2.1
12809,8662997,2.65
12810,8663831,2.25
12811,8664611,3.0
12812,8664615,1.75
12813,8664721,2.35
12814,8664965,2.45
12815,8665047,2.3
12816,8665778,2.15
12817,8666770,2.5
12818,8667280,2.9
12819,8667450,1.8
12820,8668115,3.25
12821,8668392,2.95
12822,8668701,2.8
12823,8668879,2.0
12824,8668932,3.3
12825,8669415,3.1
12826,8671663,3.5
12827,8671786,2.6
12828,8672054,2.6
12829,8673127,2.55
12830,8673141,3.2
12831,8676240,3.15
12832,8679596,2.8
12833,8680417,3.05
12834,8681709,2.65
12835,8681776,1.85
12836,8682447,3.05
12837,8682875,2.4
12838,8683033,2.3
12839,8683432,2.9
12840,8683482,2.65
12841,8683610,3.25
12842,8683858,2.55
12843,8684074,2.5
12844,8684082,3.1
12845,8684292,2.35
12846,8684886,2.65
12847,8685857,3.45
12848,8686040,2.4
12849,8686167,2.75
12850,8686361,1.8
12851,8686849,1.8
12852,8686886,2.55
12853,8687096,2.45
12854,8687556,3.1
12855,8687767,2.55
12856,8689608,2.45
12857,8691258,2.4
12858,8691711,2.3
12859,8693545,3.1
12860,8698663,2.7
12861,8698671,2.55
12862,8698962,2.45
12863,8700510,2.2
12864,8703319,3.55
12865,8703355,2.65
12866,8703711,3.45
12867,8703888,2.75
12868,8704348,2.0
12869,8704528,3.1
12870,8704967,2.4
12871,8709326,2.1
12872,8712309,1.9
12873,8712682,3.3
12874,8712745,3.15
12875,8713401,2.45
12876,8713635,2.75
12877,8713685,3.05
12878,8717373,3.45
12879,8719522,1.8
12880,8719788,2.75
12881,8719948,2.6
12882,8719984,2.55
12883,8720070,2.25
12884,8720488,2.25
12885,8720655,1.9
12886,8720865,2.8
12887,8720899,3.2
12888,8720923,2.0
12889,8721414,2.9
12890,8721444,2.35
12891,8721870,1.8
12892,8722224,3.45
12893,8729771,2.85
12894,8729819,2.65
12895,8729960,3.2
12896,8731224,2.5
12897,8733472,2.7
12898,8733620,2.6
12899,8734174,2.45
12900,8735399,2.6
12901,8735633,2.9
12902,8736827,2.2
12903,8736934,3.25
12904,8737468,2.35
12905,8737991,2.05
12906,8738025,3.45
12907,8738086,2.9
12908,8738438,2.6
12909,8739326,1.9
12910,8739642,2.2
12911,8740683,2.0
12912,8741020,2.85
12913,8741049,1.8
12914,8741124,2.1
12915,8741297,3.05
12916,8741446,1.8
12917,8741489,2.65
12918,8741676,2.55
12919,8742567,2.35
12920,8742625,2.75
12921,8743269,2.4
12922,8749247,1.9
12923,8749948,2.6
12924,8750374,2.0
12925,8750772,2.2
12926,8750901,2.4
12927,8751691,1.8
12928,8752714,2.25
12929,8753649,3.1
12930,8753832,3.05
12931,8754339,3.1
12932,8754560,2.4
12933,8755259,3.0
12934,8756017,2.85
12935,8756685,2.0
12936,8757726,2.3
12937,8757920,2.65
12938,8758534,2.7
12939,8759876,2.4
12940,8760003,2.8
12941,8760442,2.45
12942,8760775,2.25
12943,8761013,3.05
12944,8761031,2.5
12945,8761292,2.35
12946,8761451,2.75
12947,8761546,2.35
12948,8761649,2.85
12949,8762135,2.45
12950,8762741,2.65
12951,8762969,1.85
12952,8763502,2.4
12953,8764617,1.95
12954,8770660,3.55
12955,8772365,1.8
12956,8772654,3.05
12957,8775324,2.8
12958,8775344,2.85
12959,8775910,2.45
12960,8776329,2.7
12961,8776479,2.05
12962,8777316,2.7
12963,8777936,2.8
12964,8780243,2.3
12965,8780378,1.8
12966,8781396,2.5
12967,8781837,2.0
12968,8782401,2.2
12969,8782437,3.3
12970,8782984,2.9
12971,8783094,2.75
12972,8789372,1.8
12973,8790941,2.9
12974,8791446,1.8
12975,8793166,2.3
12976,8794624,3.25
12977,8795721,2.0
12978,8795857,2.85
12979,8796283,2.2
12980,8796876,2.85
12981,8797770,2.3
12982,8798403,3.0
12983,8798499,1.95
12984,8799529,2.55
12985,8799559,3.05
12986,8800003,2.4
12987,8800203,2.65
12988,8800628,1.85
12989,8800996,3.2
12990,8801963,1.95
12991,8802289,1.8
12992,8803473,2.55
12993,8806104,3.05
12994,8806111,2.45
12995,8807842,2.25
12996,8808863,2.85
12997,8809245,2.35
12998,8809420,1.8
12999,8809578,2.35
13000,8810937,2.65
13001,8810949,2.15
13002,8811514,3.0
13003,8811687,2.3
13004,8812644,3.15
13005,8812730,2.1
13006,8813306,2.15
13007,8813547,2.65
13008,8813854,2.9
13009,8814070,2.35
13010,8814304,2.65
13011,8814936,2.65
13012,8815034,3.25
13013,8815050,2.1
13014,8815120,2.65
13015,8815147,2.6
13016,8815979,3.2
13017,8816070,3.3
13018,8816465,2.45
13019,8817102,2.55
13020,8819442,2.0
13021,8823472,3.3
13022,8823897,3.0
13023,8825297,2.6
13024,8825701,2.6
13025,8826129,2.05
13026,8826833,2.1
13027,8828644,2.9
13028,8829421,2.7
13029,8830120,2.35
13030,8830825,3.45
13031,8832355,3.05
13032,8837432,2.65
13033,8838513,2.25
13034,8838932,2.8
13035,8838957,3.45
13036,8839938,2.45
13037,8840563,2.5
13038,8840959,2.85
13039,8841107,2.4
13040,8841646,3.15
13041,8842185,3.5
13042,8842667,2.75
13043,8842752,2.6
13044,8842793,1.95
13045,8843403,2.4
13046,8843681,2.75
13047,8843995,2.4
13048,8844261,3.25
13049,8844402,1.8
13050,8844652,2.6
13051,8845002,2.55
13052,8845289,2.4
13053,8845441,1.8
13054,8845805,3.55
13055,8845951,2.6
13056,8845982,3.2
13057,8846233,2.45
13058,8846293,1.75
13059,8846634,2.7
13060,8847200,3.25
13061,8847268,3.1
13062,8847542,2.15
13063,8847577,2.85
13064,8848041,2.5
13065,8848162,2.0
13066,8848215,2.8
13067,8848243,2.4
13068,8848294,2.75
13069,8849684,2.85
13070,8849758,2.35
13071,8853511,3.05
13072,8855930,1.85
13073,8857546,2.272727272727273
13074,8857842,2.45
13075,8858228,2.35
13076,8860277,3.1
13077,8860450,2.35
13078,8861269,2.6
13079,8861340,3.3
13080,8861719,2.3
13081,8863296,2.35
13082,8864229,2.2
13083,8864262,3.0
13084,8864404,3.2
13085,8864740,2.4
13086,8865499,3.0
13087,8866178,2.55
13088,8866335,1.6
13089,8866435,2.8
13090,8866669,2.6
13091,8866894,2.9
13092,8867253,2.3
13093,8867383,2.5
13094,8868762,2.05
13095,8868841,2.2
13096,8869029,2.3
13097,8869383,3.3
13098,8869857,2.55
13099,8869998,2.55
13100,8873479,2.55
13101,8877466,1.8
13102,8878172,2.15
13103,8880194,2.7
13104,8880524,3.5
13105,8880707,2.75
13106,8880999,1.85
13107,8881253,2.65
13108,8881329,2.5
13109,8881765,2.65
13110,8881955,3.1
13111,8882549,2.55
13112,8883032,3.15
13113,8883074,1.8
13114,8883269,2.65
13115,8883877,2.5
13116,8884181,2.45
13117,8884228,2.55
13118,8885835,2.7
13119,8886036,2.0
13120,8886292,2.3
13121,8886338,1.8
13122,8886421,3.55
13123,8886739,1.65
13124,8886910,3.15
13125,8887748,2.8
13126,8887907,3.0
13127,8889423,2.15
13128,8889664,2.2
13129,8890016,1.8
13130,8892174,2.5
13131,8894773,1.8
13132,8895019,2.85
13133,8897305,2.3
13134,8899450,3.2
13135,8899476,1.85
13136,8899565,2.75
13137,8900026,2.45
13138,8900062,2.55
13139,8901064,2.9
13140,8901538,3.0
13141,8901901,2.8
13142,8903147,2.65
13143,8903254,2.0
13144,8903437,2.55
13145,8903855,2.45
13146,8904076,2.5
13147,8904662,3.35
13148,8905176,2.1
13149,8905281,2.95
13150,8905651,2.7
13151,8906260,3.1
13152,8906797,3.0
13153,8907184,2.85
13154,8907362,2.0
13155,8907592,3.05
13156,8909891,2.65
13157,8914109,2.4
13158,8914649,1.8
13159,8915246,3.3
13160,8916387,2.8
13161,8916716,2.35
13162,8916844,2.5
13163,8918151,2.15
13164,8920714,1.8
13165,8920794,2.95
13166,8920816,2.7
13167,8920988,3.1
13168,8921645,2.4
13169,8923833,3.35
13170,8924038,2.3
13171,8924504,1.8
13172,8924552,2.75
13173,8924709,2.05
13174,8924966,2.25
13175,8925006,2.5
13176,8925072,1.8
13177,8925082,2.6
13178,8929521,2.6
13179,8930935,2.8
13180,8931373,2.4
13181,8932049,3.0
13182,8932929,1.8
13183,8934119,2.05
13184,8934403,1.85
13185,8934898,2.8
13186,8935528,2.85
13187,8936266,2.55
13188,8937816,2.05
13189,8939341,2.3
13190,8940685,2.3
13191,8941092,2.25
13192,8941192,3.3
13193,8941820,2.5
13194,8942272,2.35
13195,8942360,2.3
13196,8942367,2.35
13197,8942467,2.7
13198,8943358,2.75
13199,8948898,2.5
13200,8949503,2.65
13201,8949763,2.0
13202,8950064,2.7
13203,8950419,1.65
13204,8951315,3.6
13205,8951480,3.05
13206,8951763,2.9
13207,8952816,1.95
13208,8953050,1.65
13209,8953200,1.95
13210,8953404,1.95
13211,8953625,1.95
13212,8954037,1.9
13213,8955506,2.85
13214,8955543,3.3
13215,8955750,2.85
13216,8956253,3.25
13217,8957187,3.1
13218,8957189,2.2
13219,8957301,3.0
13220,8963790,2.45
13221,8963968,3.05
13222,8964008,2.35
13223,8964308,3.1
13224,8964446,1.8
13225,8964740,2.6
13226,8966368,2.6
13227,8971863,3.2
13228,8972035,3.3
13229,8972219,2.3
13230,8972807,2.5
13231,8972957,2.3
13232,8973222,2.25
13233,8973292,1.85
13234,8973682,3.2
13235,8973873,2.65
13236,8974121,2.25
13237,8974316,3.1
13238,8975190,2.25
13239,8975201,2.25
13240,8979762,2.25
13241,8980303,2.45
13242,8984018,2.35
13243,8984085,2.75
13244,8985316,2.3
13245,8986308,2.9
13246,8986585,2.8
13247,8987250,2.4
13248,8987462,3.1
13249,8987606,2.7
13250,8988146,3.05
13251,8988451,2.9
13252,8988997,2.1
13253,8989320,2.85
13254,8989430,2.1
13255,8990063,2.35
13256,8990116,2.3
13257,8990988,1.8
13258,8992423,2.5
13259,8992666,3.05
13260,8992714,2.15
13261,8992894,3.25
13262,8993422,3.3
13263,8993461,2.05
13264,8993857,3.45
13265,8993871,2.75
13266,8994197,2.7
13267,8994403,2.75
13268,8994423,1.8
13269,8995042,1.95
13270,8995610,2.85
13271,9002096,3.05
13272,9003691,2.1
13273,9003930,2.55
13274,9004813,2.1
13275,9004946,2.0
13276,9004948,2.7
13277,9004969,3.0
13278,9005771,2.65
13279,9006204,2.85
13280,9006920,3.2
13281,9007249,2.85
13282,9007591,2.65
13283,9007767,2.4
13284,9010371,2.8
13285,9010782,1.65
13286,9011614,2.3
13287,9013133,1.8
13288,9013280,2.2
13289,9013350,2.65
13290,9014126,2.2
13291,9014320,2.7
13292,9015649,2.65
13293,9016650,2.0
13294,9019975,2.65
13295,9022118,3.0
13296,9022913,2.2
13297,9023240,2.65
13298,9024193,2.65
13299,9024549,2.6
13300,9024654,2.9
13301,9024747,1.8
13302,9024874,2.5
13303,9025379,2.35
13304,9025421,1.8
13305,9025565,2.7
13306,9025602,2.65
13307,9025887,2.6
13308,9026157,2.9
13309,9026203,2.25
13310,9026474,2.35
13311,9026479,2.8
13312,9026485,2.6
13313,9026590,1.8
13314,9027607,3.55
13315,9027933,2.85
13316,9028013,3.25
13317,9028399,2.0
13318,9028493,2.65
13319,9028527,3.05
13320,9028589,2.6
13321,9028599,1.85
13322,9028839,2.65
13323,9028856,3.05
13324,9029289,2.8
13325,9030997,2.45
13326,9033081,3.3
13327,9033218,3.3
13328,9035181,2.45
13329,9036422,3.05
13330,9037702,1.75
13331,9039236,2.9
13332,9040792,3.4
13333,9040796,2.55
13334,9040931,2.4
13335,9042254,2.25
13336,9043652,1.8
13337,9043722,2.65
13338,9043905,2.75
13339,9045427,3.35
13340,9045876,2.35
13341,9046095,3.3
13342,9046203,2.3
13343,9046490,3.3
13344,9046808,3.25
13345,9047417,2.6
13346,9047816,2.45
13347,9049505,3.1
13348,9049582,1.85
13349,9049607,2.65
13350,9050105,3.1
13351,9050144,2.65
13352,9050373,3.3
13353,9050597,3.15
13354,9051314,2.55
13355,9051437,3.3
13356,9051763,2.4
13357,9052018,3.35
13358,9057283,2.35
13359,9058695,1.9
13360,9058854,3.25
13361,9059397,2.9
13362,9059931,3.25
13363,9061117,2.25
13364,9061145,2.6
13365,9061331,2.4
13366,9062257,3.45
13367,9062286,2.2
13368,9062515,2.6
13369,9063028,2.25
13370,9063139,1.8
13371,9063266,2.3
13372,9063376,2.65
13373,9063972,1.8
13374,9064394,2.45
13375,9064688,2.65
13376,9065297,2.85
13377,9066389,2.3
13378,9066788,2.55
13379,9073600,2.9
13380,9074702,1.9
13381,9074921,2.3
13382,9074963,2.8
13383,9075249,2.45
13384,9077610,3.2
13385,9077858,3.45
13386,9078187,1.85
13387,9078222,2.9
13388,9078632,3.1
13389,9078739,2.6
13390,9079335,2.3
13391,9079542,2.15
13392,9079628,2.45
13393,9079871,3.65
13394,9080286,2.85
13395,9081032,2.55
13396,9086629,1.95
13397,9086794,2.25
13398,9087285,2.6
13399,9088547,2.9
13400,9089306,1.9
13401,9089397,2.0
13402,9090351,2.75
13403,9091373,2.45
13404,9091710,2.35
13405,9092024,2.95
13406,9092331,2.2
13407,9092557,3.05
13408,9092845,2.75
13409,9092903,2.55
13410,9093032,3.05
13411,9093038,1.8
13412,9093219,2.4
13413,9093261,2.1
13414,9093358,2.6
13415,9093389,2.6
13416,9093866,2.85
13417,9093991,2.65
13418,9095082,1.9
13419,9095482,2.1
13420,9096381,2.4
13421,9096478,2.4
13422,9096630,2.05
13423,9096938,2.65
13424,9103098,3.05
13425,9104108,2.95
13426,9104876,2.35
13427,9105853,1.8
13428,9106711,2.1
13429,9106735,3.45
13430,9106907,1.75
13431,9107046,2.2
13432,9107118,1.9
13433,9107450,2.9
13434,9107626,2.85
13435,9107681,3.1
13436,9107772,3.05
13437,9107788,2.25
13438,9107846,3.0
13439,9108110,2.85
13440,9108196,2.272727272727273
13441,9108295,1.8
13442,9108699,2.1
13443,9110077,2.65
13444,9110135,3.2
13445,9110554,2.55
13446,9111561,3.2
13447,9112009,2.0
13448,9112240,2.0
13449,9112463,2.4
13450,9112776,2.8
13451,9113032,3.0
13452,9113702,3.1
13453,9113729,2.9
13454,9114642,2.65
13455,9114773,2.45
13456,9115251,2.35
13457,9115832,1.85
13458,9116018,2.9
13459,9116734,2.1
13460,9116752,1.8
13461,9116831,2.65
13462,9116868,1.95
13463,9116883,3.05
13464,9117817,2.75
13465,9117976,2.9
13466,9118604,2.85
13467,9118945,1.8
13468,9118958,2.333333333333333
13469,9119456,3.3
13470,9120663,2.25
13471,9121896,2.6
13472,9125862,2.2
13473,9125917,2.5
13474,9127011,2.5
13475,9127134,3.1
13476,9127163,2.0
13477,9127871,2.5
13478,9128491,3.3
13479,9129016,2.85
13480,9129113,1.8
13481,9129371,3.3
13482,9129491,2.8
13483,9130275,1.95
13484,9130782,2.55
13485,9132093,2.5
13486,9132449,2.65
13487,9132614,2.6
13488,9132760,2.0
13489,9132807,2.65
13490,9132956,2.9
13491,9132975,2.5
13492,9133278,2.95
13493,9133959,2.7
13494,9136338,1.9
13495,9136581,2.3
13496,9136814,2.35
13497,9137194,2.05
13498,9137941,2.45
